image,count
datasets\frames_1\1\neg\BEDLUS_030_023_096.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_023_097.tiff,2
datasets\frames_1\1\neg\BEDLUS_030_023_099.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_023_100.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_023_101.tiff,2
datasets\frames_1\1\neg\BEDLUS_030_023_103.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_023_105.tiff,3
datasets\frames_1\1\neg\BEDLUS_030_023_106.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_023_107.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_023_109.tiff,2
datasets\frames_1\1\neg\BEDLUS_030_023_111.tiff,3
datasets\frames_1\1\neg\BEDLUS_030_023_112.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_023_113.tiff,2
datasets\frames_1\1\neg\BEDLUS_030_023_115.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_023_116.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_023_117.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_023_120.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_023_122.tiff,2
datasets\frames_1\1\neg\BEDLUS_030_023_123.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_023_124.tiff,3
datasets\frames_1\1\neg\BEDLUS_030_023_127.tiff,2
datasets\frames_1\1\neg\BEDLUS_030_023_129.tiff,4
datasets\frames_1\1\neg\BEDLUS_030_023_130.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_023_131.tiff,3
datasets\frames_1\1\neg\BEDLUS_030_023_133.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_023_135.tiff,2
datasets\frames_1\1\neg\BEDLUS_030_023_138.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_023_139.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_024_000.tiff,2
datasets\frames_1\1\neg\BEDLUS_030_024_001.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_024_003.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_024_004.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_024_006.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_024_007.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_024_009.tiff,3
datasets\frames_1\1\neg\BEDLUS_030_024_010.tiff,2
datasets\frames_1\1\neg\BEDLUS_030_024_011.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_024_013.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_024_015.tiff,2
datasets\frames_1\1\neg\BEDLUS_030_024_018.tiff,2
datasets\frames_1\1\neg\BEDLUS_030_024_019.tiff,3
datasets\frames_1\1\neg\BEDLUS_030_024_020.tiff,2
datasets\frames_1\1\neg\BEDLUS_030_024_022.tiff,2
datasets\frames_1\1\neg\BEDLUS_030_024_023.tiff,2
datasets\frames_1\1\neg\BEDLUS_030_024_025.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_024_027.tiff,4
datasets\frames_1\1\neg\BEDLUS_030_024_028.tiff,2
datasets\frames_1\1\neg\BEDLUS_030_024_030.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_024_031.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_024_032.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_024_033.tiff,3
datasets\frames_1\1\neg\BEDLUS_030_024_035.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_024_036.tiff,2
datasets\frames_1\1\neg\BEDLUS_030_024_037.tiff,2
datasets\frames_1\1\neg\BEDLUS_030_024_038.tiff,2
datasets\frames_1\1\neg\BEDLUS_030_024_040.tiff,2
datasets\frames_1\1\neg\BEDLUS_030_024_042.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_024_043.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_024_044.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_024_045.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_024_046.tiff,2
datasets\frames_1\1\neg\BEDLUS_030_024_047.tiff,2
datasets\frames_1\1\neg\BEDLUS_030_024_048.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_024_050.tiff,2
datasets\frames_1\1\neg\BEDLUS_030_024_052.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_024_053.tiff,3
datasets\frames_1\1\neg\BEDLUS_030_024_055.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_024_057.tiff,2
datasets\frames_1\1\neg\BEDLUS_030_024_059.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_024_060.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_024_062.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_024_063.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_024_064.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_024_066.tiff,3
datasets\frames_1\1\neg\BEDLUS_030_024_067.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_024_070.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_024_071.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_024_072.tiff,2
datasets\frames_1\1\neg\BEDLUS_030_024_077.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_024_079.tiff,2
datasets\frames_1\1\neg\BEDLUS_030_024_080.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_024_081.tiff,2
datasets\frames_1\1\neg\BEDLUS_030_024_083.tiff,2
datasets\frames_1\1\neg\BEDLUS_030_024_084.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_024_086.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_024_087.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_024_088.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_024_091.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_024_092.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_024_094.tiff,2
datasets\frames_1\1\neg\BEDLUS_030_024_095.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_024_097.tiff,2
datasets\frames_1\1\neg\BEDLUS_030_024_098.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_024_099.tiff,2
datasets\frames_1\1\neg\BEDLUS_030_024_100.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_024_101.tiff,2
datasets\frames_1\1\neg\BEDLUS_030_024_102.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_024_103.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_024_104.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_024_105.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_024_108.tiff,2
datasets\frames_1\1\neg\BEDLUS_030_024_109.tiff,2
datasets\frames_1\1\neg\BEDLUS_030_024_111.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_024_112.tiff,2
datasets\frames_1\1\neg\BEDLUS_030_024_113.tiff,2
datasets\frames_1\1\neg\BEDLUS_030_024_116.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_024_117.tiff,2
datasets\frames_1\1\neg\BEDLUS_030_024_118.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_024_122.tiff,2
datasets\frames_1\1\neg\BEDLUS_030_024_123.tiff,2
datasets\frames_1\1\neg\BEDLUS_030_024_125.tiff,3
datasets\frames_1\1\neg\BEDLUS_030_024_126.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_024_127.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_024_129.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_024_130.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_024_133.tiff,2
datasets\frames_1\1\neg\BEDLUS_030_024_134.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_024_135.tiff,2
datasets\frames_1\1\neg\BEDLUS_030_024_137.tiff,1
datasets\frames_1\1\neg\BEDLUS_030_024_139.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_014_001.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_014_002.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_014_003.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_014_005.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_014_007.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_014_008.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_014_009.tiff,3
datasets\frames_1\1\neg\BEDLUS_041_014_011.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_014_012.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_014_013.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_014_014.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_014_015.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_014_016.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_014_018.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_014_020.tiff,4
datasets\frames_1\1\neg\BEDLUS_041_014_023.tiff,3
datasets\frames_1\1\neg\BEDLUS_041_014_024.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_014_025.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_014_026.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_014_027.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_014_028.tiff,3
datasets\frames_1\1\neg\BEDLUS_041_014_029.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_014_030.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_014_032.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_014_033.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_014_035.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_014_037.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_014_038.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_014_041.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_014_042.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_014_043.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_014_044.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_014_046.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_014_050.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_014_051.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_014_055.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_014_056.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_014_057.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_014_058.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_014_059.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_014_061.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_014_062.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_014_063.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_014_064.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_014_066.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_014_068.tiff,3
datasets\frames_1\1\neg\BEDLUS_041_014_069.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_014_070.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_014_071.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_014_073.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_014_075.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_014_076.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_014_077.tiff,4
datasets\frames_1\1\neg\BEDLUS_041_014_078.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_014_079.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_014_080.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_014_081.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_014_082.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_014_084.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_014_085.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_014_087.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_014_088.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_014_089.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_014_091.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_014_092.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_014_093.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_014_095.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_014_097.tiff,3
datasets\frames_1\1\neg\BEDLUS_041_014_098.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_014_099.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_014_102.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_014_103.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_014_104.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_014_105.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_014_106.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_014_107.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_014_108.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_014_109.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_014_110.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_014_111.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_014_113.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_014_114.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_014_115.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_014_117.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_014_118.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_014_119.tiff,3
datasets\frames_1\1\neg\BEDLUS_041_014_121.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_014_122.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_014_123.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_014_127.tiff,3
datasets\frames_1\1\neg\BEDLUS_041_014_128.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_014_129.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_014_130.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_014_131.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_014_132.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_014_136.tiff,3
datasets\frames_1\1\neg\BEDLUS_041_014_137.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_016_000.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_016_003.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_016_004.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_016_005.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_016_006.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_016_007.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_016_008.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_016_011.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_016_014.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_016_016.tiff,4
datasets\frames_1\1\neg\BEDLUS_041_016_019.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_016_020.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_016_021.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_016_023.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_016_024.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_016_025.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_016_027.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_016_029.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_016_032.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_016_033.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_016_034.tiff,3
datasets\frames_1\1\neg\BEDLUS_041_016_036.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_016_038.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_016_039.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_016_040.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_016_042.tiff,3
datasets\frames_1\1\neg\BEDLUS_041_016_044.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_016_045.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_016_046.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_016_047.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_016_048.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_016_049.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_016_050.tiff,6
datasets\frames_1\1\neg\BEDLUS_041_016_051.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_016_052.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_016_053.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_016_054.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_016_055.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_016_056.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_016_057.tiff,4
datasets\frames_1\1\neg\BEDLUS_041_016_058.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_016_059.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_016_060.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_016_061.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_016_065.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_016_066.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_016_067.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_016_071.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_016_073.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_016_074.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_016_075.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_016_077.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_016_079.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_016_080.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_016_081.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_016_082.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_016_083.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_016_086.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_016_087.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_016_088.tiff,4
datasets\frames_1\1\neg\BEDLUS_041_016_089.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_016_090.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_016_091.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_016_092.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_016_093.tiff,4
datasets\frames_1\1\neg\BEDLUS_041_016_095.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_016_096.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_016_097.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_016_098.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_016_099.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_016_101.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_016_102.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_016_103.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_016_104.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_016_105.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_016_109.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_016_110.tiff,3
datasets\frames_1\1\neg\BEDLUS_041_016_113.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_016_114.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_016_115.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_016_119.tiff,3
datasets\frames_1\1\neg\BEDLUS_041_016_120.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_016_121.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_016_123.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_016_124.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_016_125.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_016_127.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_016_128.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_016_130.tiff,3
datasets\frames_1\1\neg\BEDLUS_041_016_132.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_016_133.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_016_134.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_016_135.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_016_136.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_016_137.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_016_138.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_017_000.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_001.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_002.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_003.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_017_004.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_017_005.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_006.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_007.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_010.tiff,3
datasets\frames_1\1\neg\BEDLUS_041_017_011.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_012.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_017_013.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_014.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_017_016.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_017_017.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_019.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_017_021.tiff,3
datasets\frames_1\1\neg\BEDLUS_041_017_023.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_024.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_025.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_026.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_027.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_028.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_030.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_017_031.tiff,3
datasets\frames_1\1\neg\BEDLUS_041_017_032.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_033.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_034.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_035.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_017_037.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_038.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_040.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_041.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_042.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_043.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_044.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_046.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_051.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_017_052.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_017_053.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_054.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_057.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_017_058.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_017_059.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_017_060.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_061.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_017_062.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_063.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_064.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_017_065.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_017_067.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_068.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_017_070.tiff,3
datasets\frames_1\1\neg\BEDLUS_041_017_072.tiff,3
datasets\frames_1\1\neg\BEDLUS_041_017_073.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_074.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_017_075.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_017_076.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_017_077.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_017_081.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_017_082.tiff,3
datasets\frames_1\1\neg\BEDLUS_041_017_084.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_086.tiff,3
datasets\frames_1\1\neg\BEDLUS_041_017_088.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_089.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_017_090.tiff,3
datasets\frames_1\1\neg\BEDLUS_041_017_092.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_093.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_094.tiff,3
datasets\frames_1\1\neg\BEDLUS_041_017_095.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_017_097.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_017_098.tiff,4
datasets\frames_1\1\neg\BEDLUS_041_017_099.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_100.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_017_102.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_103.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_017_104.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_107.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_110.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_017_111.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_112.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_017_113.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_114.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_115.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_116.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_117.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_118.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_017_119.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_120.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_121.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_017_123.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_127.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_128.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_130.tiff,3
datasets\frames_1\1\neg\BEDLUS_041_017_131.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_132.tiff,3
datasets\frames_1\1\neg\BEDLUS_041_017_133.tiff,3
datasets\frames_1\1\neg\BEDLUS_041_017_134.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_135.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_136.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_137.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_017_138.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_018_000.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_018_001.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_018_005.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_018_007.tiff,3
datasets\frames_1\1\neg\BEDLUS_041_018_009.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_018_011.tiff,1
datasets\frames_1\1\neg\BEDLUS_041_018_012.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_018_014.tiff,2
datasets\frames_1\1\neg\BEDLUS_041_018_017.tiff,1
