image,count
datasets\frames_1\3\neg\BEDLUS_045_021_014.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_021_015.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_021_016.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_021_017.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_021_018.tiff,6
datasets\frames_1\3\neg\BEDLUS_045_021_019.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_021_020.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_021_021.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_021_022.tiff,6
datasets\frames_1\3\neg\BEDLUS_045_021_023.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_021_024.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_021_025.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_021_026.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_021_027.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_021_028.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_021_029.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_021_030.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_021_031.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_021_033.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_021_034.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_021_035.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_021_037.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_021_038.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_021_039.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_021_040.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_021_041.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_021_042.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_021_043.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_021_044.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_021_045.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_021_046.tiff,5
datasets\frames_1\3\neg\BEDLUS_045_021_047.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_021_048.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_021_049.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_021_050.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_021_051.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_021_052.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_021_053.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_021_054.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_021_055.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_021_056.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_021_057.tiff,5
datasets\frames_1\3\neg\BEDLUS_045_021_058.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_021_059.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_021_060.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_021_061.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_021_062.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_021_063.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_021_064.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_021_065.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_021_066.tiff,5
datasets\frames_1\3\neg\BEDLUS_045_021_067.tiff,5
datasets\frames_1\3\neg\BEDLUS_045_021_068.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_021_069.tiff,6
datasets\frames_1\3\neg\BEDLUS_045_021_070.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_021_071.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_021_072.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_021_073.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_021_074.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_021_075.tiff,6
datasets\frames_1\3\neg\BEDLUS_045_021_076.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_021_077.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_021_078.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_021_079.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_021_080.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_021_081.tiff,5
datasets\frames_1\3\neg\BEDLUS_045_021_082.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_021_083.tiff,5
datasets\frames_1\3\neg\BEDLUS_045_021_084.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_021_085.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_021_086.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_021_088.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_021_089.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_021_090.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_021_091.tiff,6
datasets\frames_1\3\neg\BEDLUS_045_021_092.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_021_093.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_021_094.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_021_096.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_021_097.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_021_098.tiff,5
datasets\frames_1\3\neg\BEDLUS_045_021_099.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_021_101.tiff,5
datasets\frames_1\3\neg\BEDLUS_045_021_102.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_023_000.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_023_001.tiff,5
datasets\frames_1\3\neg\BEDLUS_045_023_002.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_023_003.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_023_004.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_023_005.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_023_006.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_023_007.tiff,5
datasets\frames_1\3\neg\BEDLUS_045_023_008.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_023_009.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_023_010.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_023_011.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_023_012.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_023_013.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_023_014.tiff,5
datasets\frames_1\3\neg\BEDLUS_045_023_015.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_023_016.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_023_017.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_023_018.tiff,5
datasets\frames_1\3\neg\BEDLUS_045_023_019.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_023_020.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_023_021.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_023_022.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_023_023.tiff,6
datasets\frames_1\3\neg\BEDLUS_045_023_024.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_023_025.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_023_026.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_023_027.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_023_028.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_023_029.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_023_030.tiff,6
datasets\frames_1\3\neg\BEDLUS_045_023_031.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_023_032.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_023_033.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_023_034.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_023_035.tiff,7
datasets\frames_1\3\neg\BEDLUS_045_023_036.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_023_037.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_023_038.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_023_039.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_023_040.tiff,5
datasets\frames_1\3\neg\BEDLUS_045_023_042.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_023_043.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_023_044.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_023_045.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_023_046.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_023_047.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_023_048.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_023_049.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_023_050.tiff,6
datasets\frames_1\3\neg\BEDLUS_045_023_051.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_023_052.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_023_053.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_023_055.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_023_056.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_023_057.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_023_058.tiff,6
datasets\frames_1\3\neg\BEDLUS_045_023_059.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_023_060.tiff,6
datasets\frames_1\3\neg\BEDLUS_045_023_061.tiff,6
datasets\frames_1\3\neg\BEDLUS_045_023_062.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_023_063.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_023_064.tiff,6
datasets\frames_1\3\neg\BEDLUS_045_023_066.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_023_067.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_023_068.tiff,5
datasets\frames_1\3\neg\BEDLUS_045_023_070.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_023_071.tiff,5
datasets\frames_1\3\neg\BEDLUS_045_023_072.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_023_073.tiff,6
datasets\frames_1\3\neg\BEDLUS_045_023_074.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_023_075.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_023_076.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_023_077.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_023_078.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_023_080.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_023_081.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_023_082.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_023_083.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_023_084.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_023_085.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_023_086.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_023_087.tiff,6
datasets\frames_1\3\neg\BEDLUS_045_023_088.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_023_089.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_023_090.tiff,5
datasets\frames_1\3\neg\BEDLUS_045_023_091.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_023_092.tiff,8
datasets\frames_1\3\neg\BEDLUS_045_023_093.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_023_094.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_023_095.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_023_096.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_023_097.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_023_098.tiff,6
datasets\frames_1\3\neg\BEDLUS_045_023_099.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_023_100.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_023_101.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_026_000.tiff,5
datasets\frames_1\3\neg\BEDLUS_045_026_001.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_026_002.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_026_003.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_026_004.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_026_005.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_026_006.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_026_007.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_026_009.tiff,6
datasets\frames_1\3\neg\BEDLUS_045_026_010.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_026_011.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_026_012.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_026_013.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_026_014.tiff,5
datasets\frames_1\3\neg\BEDLUS_045_026_015.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_026_016.tiff,5
datasets\frames_1\3\neg\BEDLUS_045_026_017.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_026_018.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_026_019.tiff,5
datasets\frames_1\3\neg\BEDLUS_045_026_020.tiff,5
datasets\frames_1\3\neg\BEDLUS_045_026_021.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_026_022.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_026_023.tiff,8
datasets\frames_1\3\neg\BEDLUS_045_026_024.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_026_025.tiff,6
datasets\frames_1\3\neg\BEDLUS_045_026_026.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_026_027.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_026_028.tiff,5
datasets\frames_1\3\neg\BEDLUS_045_026_029.tiff,5
datasets\frames_1\3\neg\BEDLUS_045_026_030.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_026_031.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_026_032.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_026_033.tiff,6
datasets\frames_1\3\neg\BEDLUS_045_026_034.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_026_035.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_026_036.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_026_037.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_026_038.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_026_040.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_026_041.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_026_042.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_026_043.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_026_044.tiff,6
datasets\frames_1\3\neg\BEDLUS_045_026_045.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_026_046.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_026_047.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_026_048.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_026_049.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_026_050.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_026_051.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_026_052.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_026_053.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_026_054.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_026_055.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_026_056.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_026_057.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_026_059.tiff,6
datasets\frames_1\3\neg\BEDLUS_045_026_060.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_026_061.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_026_062.tiff,5
datasets\frames_1\3\neg\BEDLUS_045_026_063.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_026_064.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_026_065.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_026_066.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_026_067.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_026_068.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_026_069.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_026_070.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_026_071.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_026_072.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_026_073.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_026_074.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_026_075.tiff,5
datasets\frames_1\3\neg\BEDLUS_045_026_076.tiff,7
datasets\frames_1\3\neg\BEDLUS_045_026_077.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_026_078.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_026_079.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_026_080.tiff,7
datasets\frames_1\3\neg\BEDLUS_045_026_081.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_026_083.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_026_084.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_026_085.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_026_086.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_026_087.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_026_088.tiff,5
datasets\frames_1\3\neg\BEDLUS_045_026_089.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_026_091.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_026_092.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_026_093.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_026_094.tiff,11
datasets\frames_1\3\neg\BEDLUS_045_026_095.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_026_096.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_026_097.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_026_098.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_026_099.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_026_100.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_026_101.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_026_103.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_026_105.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_026_106.tiff,5
datasets\frames_1\3\neg\BEDLUS_045_026_107.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_026_108.tiff,7
datasets\frames_1\3\neg\BEDLUS_045_026_109.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_026_110.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_026_111.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_026_112.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_026_113.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_026_114.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_026_115.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_026_116.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_026_117.tiff,10
datasets\frames_1\3\neg\BEDLUS_045_026_118.tiff,6
datasets\frames_1\3\neg\BEDLUS_045_026_119.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_026_121.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_026_122.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_026_123.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_026_124.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_026_125.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_026_126.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_026_127.tiff,6
datasets\frames_1\3\neg\BEDLUS_045_026_128.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_026_129.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_026_130.tiff,5
datasets\frames_1\3\neg\BEDLUS_045_026_131.tiff,6
datasets\frames_1\3\neg\BEDLUS_045_026_132.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_026_133.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_026_134.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_026_135.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_026_136.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_026_137.tiff,5
datasets\frames_1\3\neg\BEDLUS_045_026_138.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_026_139.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_026_140.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_026_141.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_026_142.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_026_143.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_026_144.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_026_145.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_026_146.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_026_147.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_026_148.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_026_149.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_026_151.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_028_000.tiff,5
datasets\frames_1\3\neg\BEDLUS_045_028_001.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_028_002.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_028_003.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_028_004.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_028_005.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_028_006.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_028_007.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_028_008.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_028_009.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_028_010.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_028_011.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_028_012.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_028_013.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_028_014.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_028_015.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_028_016.tiff,5
datasets\frames_1\3\neg\BEDLUS_045_028_018.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_028_019.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_028_020.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_028_021.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_028_022.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_028_023.tiff,5
datasets\frames_1\3\neg\BEDLUS_045_028_024.tiff,7
datasets\frames_1\3\neg\BEDLUS_045_028_025.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_028_026.tiff,5
datasets\frames_1\3\neg\BEDLUS_045_028_027.tiff,5
datasets\frames_1\3\neg\BEDLUS_045_028_028.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_028_029.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_028_030.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_028_031.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_028_032.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_028_033.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_028_035.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_028_036.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_028_037.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_028_038.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_028_039.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_028_040.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_028_041.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_028_042.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_028_043.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_028_044.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_028_045.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_028_046.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_028_049.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_028_050.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_028_051.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_028_052.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_028_053.tiff,5
datasets\frames_1\3\neg\BEDLUS_045_028_054.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_028_055.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_028_056.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_028_057.tiff,5
datasets\frames_1\3\neg\BEDLUS_045_028_058.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_028_059.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_028_060.tiff,6
datasets\frames_1\3\neg\BEDLUS_045_028_061.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_028_062.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_028_063.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_028_064.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_028_065.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_028_066.tiff,5
datasets\frames_1\3\neg\BEDLUS_045_028_067.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_028_068.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_028_069.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_028_071.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_028_072.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_028_073.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_028_075.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_028_076.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_028_077.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_028_079.tiff,5
datasets\frames_1\3\neg\BEDLUS_045_028_080.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_028_081.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_028_082.tiff,6
datasets\frames_1\3\neg\BEDLUS_045_028_083.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_028_084.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_028_085.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_028_086.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_028_087.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_028_088.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_028_089.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_028_090.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_028_091.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_028_092.tiff,6
datasets\frames_1\3\neg\BEDLUS_045_028_093.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_028_094.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_028_095.tiff,5
datasets\frames_1\3\neg\BEDLUS_045_028_096.tiff,5
datasets\frames_1\3\neg\BEDLUS_045_028_097.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_028_098.tiff,5
datasets\frames_1\3\neg\BEDLUS_045_028_099.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_028_100.tiff,7
datasets\frames_1\3\neg\BEDLUS_045_028_101.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_028_102.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_028_103.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_028_104.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_028_105.tiff,8
datasets\frames_1\3\neg\BEDLUS_045_028_106.tiff,3
