image,count
datasets\frames_1\1\neg\BEDLUS_047_010_042.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_010_043.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_010_044.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_010_045.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_010_046.tiff,5
datasets\frames_1\1\neg\BEDLUS_047_010_047.tiff,5
datasets\frames_1\1\neg\BEDLUS_047_010_048.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_010_049.tiff,1
datasets\frames_1\1\neg\BEDLUS_047_010_050.tiff,1
datasets\frames_1\1\neg\BEDLUS_047_010_051.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_010_052.tiff,5
datasets\frames_1\1\neg\BEDLUS_047_010_053.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_010_054.tiff,6
datasets\frames_1\1\neg\BEDLUS_047_010_055.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_010_056.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_010_057.tiff,1
datasets\frames_1\1\neg\BEDLUS_047_010_058.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_010_059.tiff,1
datasets\frames_1\1\neg\BEDLUS_047_010_060.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_010_061.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_010_062.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_010_063.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_010_064.tiff,1
datasets\frames_1\1\neg\BEDLUS_047_010_065.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_010_066.tiff,7
datasets\frames_1\1\neg\BEDLUS_047_010_067.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_010_068.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_010_069.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_010_070.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_010_071.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_010_072.tiff,1
datasets\frames_1\1\neg\BEDLUS_047_010_074.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_010_075.tiff,1
datasets\frames_1\1\neg\BEDLUS_047_010_076.tiff,7
datasets\frames_1\1\neg\BEDLUS_047_010_077.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_010_078.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_010_079.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_010_081.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_010_082.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_010_083.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_010_084.tiff,1
datasets\frames_1\1\neg\BEDLUS_047_010_085.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_010_086.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_010_087.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_010_088.tiff,1
datasets\frames_1\1\neg\BEDLUS_047_010_089.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_010_090.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_010_091.tiff,7
datasets\frames_1\1\neg\BEDLUS_047_010_092.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_010_093.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_010_094.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_010_095.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_010_096.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_010_097.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_010_098.tiff,5
datasets\frames_1\1\neg\BEDLUS_047_010_099.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_010_100.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_010_101.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_010_102.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_010_103.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_010_104.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_010_105.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_010_106.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_010_107.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_010_108.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_010_109.tiff,1
datasets\frames_1\1\neg\BEDLUS_047_010_110.tiff,1
datasets\frames_1\1\neg\BEDLUS_047_010_111.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_010_112.tiff,7
datasets\frames_1\1\neg\BEDLUS_047_010_113.tiff,5
datasets\frames_1\1\neg\BEDLUS_047_010_114.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_010_115.tiff,7
datasets\frames_1\1\neg\BEDLUS_047_010_116.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_010_117.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_014_000.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_014_001.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_014_002.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_014_003.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_014_004.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_014_005.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_014_006.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_014_007.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_014_008.tiff,6
datasets\frames_1\1\neg\BEDLUS_047_014_009.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_014_010.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_014_011.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_014_012.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_014_013.tiff,1
datasets\frames_1\1\neg\BEDLUS_047_014_014.tiff,1
datasets\frames_1\1\neg\BEDLUS_047_014_015.tiff,6
datasets\frames_1\1\neg\BEDLUS_047_014_016.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_014_017.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_014_018.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_014_019.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_014_020.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_014_022.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_014_023.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_014_024.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_014_025.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_014_026.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_014_027.tiff,6
datasets\frames_1\1\neg\BEDLUS_047_014_028.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_014_029.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_014_030.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_014_031.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_014_032.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_014_033.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_014_034.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_014_035.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_014_036.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_014_037.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_014_038.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_014_039.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_014_040.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_014_041.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_014_043.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_014_044.tiff,1
datasets\frames_1\1\neg\BEDLUS_047_014_045.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_014_046.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_014_047.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_014_048.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_014_050.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_014_052.tiff,6
datasets\frames_1\1\neg\BEDLUS_047_014_053.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_014_054.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_014_055.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_014_056.tiff,5
datasets\frames_1\1\neg\BEDLUS_047_014_057.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_014_058.tiff,1
datasets\frames_1\1\neg\BEDLUS_047_014_059.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_014_060.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_014_061.tiff,6
datasets\frames_1\1\neg\BEDLUS_047_014_062.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_014_063.tiff,5
datasets\frames_1\1\neg\BEDLUS_047_014_064.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_014_065.tiff,6
datasets\frames_1\1\neg\BEDLUS_047_014_066.tiff,5
datasets\frames_1\1\neg\BEDLUS_047_014_067.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_014_068.tiff,1
datasets\frames_1\1\neg\BEDLUS_047_014_069.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_014_070.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_014_071.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_014_072.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_014_073.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_014_074.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_014_075.tiff,1
datasets\frames_1\1\neg\BEDLUS_047_014_076.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_014_077.tiff,1
datasets\frames_1\1\neg\BEDLUS_047_014_078.tiff,5
datasets\frames_1\1\neg\BEDLUS_047_014_079.tiff,5
datasets\frames_1\1\neg\BEDLUS_047_014_080.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_014_081.tiff,5
datasets\frames_1\1\neg\BEDLUS_047_014_082.tiff,7
datasets\frames_1\1\neg\BEDLUS_047_014_083.tiff,1
datasets\frames_1\1\neg\BEDLUS_047_014_084.tiff,5
datasets\frames_1\1\neg\BEDLUS_047_014_085.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_014_086.tiff,5
datasets\frames_1\1\neg\BEDLUS_047_014_087.tiff,5
datasets\frames_1\1\neg\BEDLUS_047_014_088.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_014_089.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_014_090.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_014_091.tiff,5
datasets\frames_1\1\neg\BEDLUS_047_014_092.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_014_093.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_014_094.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_014_095.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_014_096.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_014_097.tiff,6
datasets\frames_1\1\neg\BEDLUS_047_014_098.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_014_099.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_014_100.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_014_101.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_014_102.tiff,6
datasets\frames_1\1\neg\BEDLUS_047_014_103.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_014_104.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_014_105.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_014_106.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_014_107.tiff,8
datasets\frames_1\1\neg\BEDLUS_047_014_108.tiff,1
datasets\frames_1\1\neg\BEDLUS_047_014_109.tiff,6
datasets\frames_1\1\neg\BEDLUS_047_014_110.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_014_112.tiff,6
datasets\frames_1\1\neg\BEDLUS_047_014_113.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_014_114.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_014_115.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_014_116.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_014_117.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_014_118.tiff,7
datasets\frames_1\1\neg\BEDLUS_047_014_119.tiff,5
datasets\frames_1\1\neg\BEDLUS_047_014_120.tiff,7
datasets\frames_1\1\neg\BEDLUS_047_014_121.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_014_122.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_014_123.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_014_124.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_014_125.tiff,1
datasets\frames_1\1\neg\BEDLUS_047_014_126.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_014_127.tiff,1
datasets\frames_1\1\neg\BEDLUS_047_014_128.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_014_129.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_014_130.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_014_131.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_014_132.tiff,7
datasets\frames_1\1\neg\BEDLUS_047_014_133.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_014_134.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_014_136.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_014_137.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_014_138.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_014_139.tiff,1
datasets\frames_1\1\neg\BEDLUS_047_014_140.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_014_141.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_014_142.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_014_143.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_014_144.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_014_145.tiff,5
datasets\frames_1\1\neg\BEDLUS_047_014_146.tiff,1
datasets\frames_1\1\neg\BEDLUS_047_014_147.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_015_000.tiff,1
datasets\frames_1\1\neg\BEDLUS_047_015_001.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_015_002.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_015_003.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_015_005.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_015_006.tiff,6
datasets\frames_1\1\neg\BEDLUS_047_015_007.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_015_008.tiff,1
datasets\frames_1\1\neg\BEDLUS_047_015_009.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_015_010.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_015_011.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_015_012.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_015_013.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_015_014.tiff,1
datasets\frames_1\1\neg\BEDLUS_047_015_015.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_015_016.tiff,6
datasets\frames_1\1\neg\BEDLUS_047_015_017.tiff,7
datasets\frames_1\1\neg\BEDLUS_047_015_018.tiff,5
datasets\frames_1\1\neg\BEDLUS_047_015_019.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_015_020.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_015_021.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_015_022.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_015_023.tiff,1
datasets\frames_1\1\neg\BEDLUS_047_015_024.tiff,1
datasets\frames_1\1\neg\BEDLUS_047_015_025.tiff,1
datasets\frames_1\1\neg\BEDLUS_047_015_027.tiff,1
datasets\frames_1\1\neg\BEDLUS_047_015_028.tiff,5
datasets\frames_1\1\neg\BEDLUS_047_015_029.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_015_030.tiff,5
datasets\frames_1\1\neg\BEDLUS_047_015_031.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_015_032.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_015_034.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_015_035.tiff,5
datasets\frames_1\1\neg\BEDLUS_047_015_036.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_015_037.tiff,5
datasets\frames_1\1\neg\BEDLUS_047_015_038.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_015_039.tiff,5
datasets\frames_1\1\neg\BEDLUS_047_015_040.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_015_041.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_015_042.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_015_043.tiff,7
datasets\frames_1\1\neg\BEDLUS_047_015_044.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_015_045.tiff,6
datasets\frames_1\1\neg\BEDLUS_047_015_046.tiff,1
datasets\frames_1\1\neg\BEDLUS_047_015_048.tiff,1
datasets\frames_1\1\neg\BEDLUS_047_015_049.tiff,1
datasets\frames_1\1\neg\BEDLUS_047_015_050.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_015_051.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_015_052.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_015_053.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_015_054.tiff,6
datasets\frames_1\1\neg\BEDLUS_047_015_055.tiff,5
datasets\frames_1\1\neg\BEDLUS_047_015_056.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_015_057.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_015_058.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_015_059.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_015_060.tiff,6
datasets\frames_1\1\neg\BEDLUS_047_015_061.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_015_062.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_015_063.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_015_064.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_015_065.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_015_066.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_015_067.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_015_068.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_015_069.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_015_070.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_015_071.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_015_072.tiff,6
datasets\frames_1\1\neg\BEDLUS_047_015_073.tiff,1
datasets\frames_1\1\neg\BEDLUS_047_015_074.tiff,5
datasets\frames_1\1\neg\BEDLUS_047_015_075.tiff,5
datasets\frames_1\1\neg\BEDLUS_047_015_076.tiff,1
datasets\frames_1\1\neg\BEDLUS_047_015_077.tiff,1
datasets\frames_1\1\neg\BEDLUS_047_015_078.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_015_080.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_015_081.tiff,6
datasets\frames_1\1\neg\BEDLUS_047_015_082.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_015_083.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_015_084.tiff,1
datasets\frames_1\1\neg\BEDLUS_047_015_085.tiff,5
datasets\frames_1\1\neg\BEDLUS_047_015_086.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_015_087.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_015_088.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_015_089.tiff,5
datasets\frames_1\1\neg\BEDLUS_047_015_090.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_015_091.tiff,5
datasets\frames_1\1\neg\BEDLUS_047_015_092.tiff,6
datasets\frames_1\1\neg\BEDLUS_047_015_093.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_015_094.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_015_095.tiff,1
datasets\frames_1\1\neg\BEDLUS_047_015_096.tiff,9
datasets\frames_1\1\neg\BEDLUS_047_015_097.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_015_098.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_015_099.tiff,7
datasets\frames_1\1\neg\BEDLUS_047_015_100.tiff,5
datasets\frames_1\1\neg\BEDLUS_047_015_101.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_015_102.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_015_103.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_015_104.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_015_105.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_015_106.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_015_107.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_015_108.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_015_109.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_015_110.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_015_111.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_015_112.tiff,5
datasets\frames_1\1\neg\BEDLUS_047_015_113.tiff,6
datasets\frames_1\1\neg\BEDLUS_047_015_114.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_015_115.tiff,7
datasets\frames_1\1\neg\BEDLUS_047_015_116.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_015_117.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_015_118.tiff,6
datasets\frames_1\1\neg\BEDLUS_047_015_119.tiff,1
datasets\frames_1\1\neg\BEDLUS_047_015_120.tiff,1
datasets\frames_1\1\neg\BEDLUS_047_015_121.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_015_122.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_015_123.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_015_124.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_015_125.tiff,1
datasets\frames_1\1\neg\BEDLUS_047_015_126.tiff,1
datasets\frames_1\1\neg\BEDLUS_047_015_127.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_015_128.tiff,1
datasets\frames_1\1\neg\BEDLUS_047_015_129.tiff,5
datasets\frames_1\1\neg\BEDLUS_047_015_130.tiff,1
datasets\frames_1\1\neg\BEDLUS_047_015_131.tiff,6
datasets\frames_1\1\neg\BEDLUS_047_015_132.tiff,5
datasets\frames_1\1\neg\BEDLUS_047_015_133.tiff,5
datasets\frames_1\1\neg\BEDLUS_047_015_134.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_015_135.tiff,6
datasets\frames_1\1\neg\BEDLUS_047_015_136.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_015_137.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_015_138.tiff,6
datasets\frames_1\1\neg\BEDLUS_047_015_139.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_015_140.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_015_141.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_015_142.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_015_143.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_015_144.tiff,1
datasets\frames_1\1\neg\BEDLUS_047_015_145.tiff,1
datasets\frames_1\1\neg\BEDLUS_047_015_146.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_015_147.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_016_000.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_016_001.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_016_002.tiff,6
datasets\frames_1\1\neg\BEDLUS_047_016_003.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_016_004.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_016_005.tiff,1
datasets\frames_1\1\neg\BEDLUS_047_016_006.tiff,1
datasets\frames_1\1\neg\BEDLUS_047_016_007.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_016_008.tiff,1
datasets\frames_1\1\neg\BEDLUS_047_016_009.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_016_010.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_016_011.tiff,6
datasets\frames_1\1\neg\BEDLUS_047_016_012.tiff,6
datasets\frames_1\1\neg\BEDLUS_047_016_013.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_016_014.tiff,5
datasets\frames_1\1\neg\BEDLUS_047_016_015.tiff,5
datasets\frames_1\1\neg\BEDLUS_047_016_016.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_016_017.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_016_018.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_016_019.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_016_020.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_016_021.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_016_022.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_016_023.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_016_024.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_016_025.tiff,1
datasets\frames_1\1\neg\BEDLUS_047_016_026.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_016_027.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_016_028.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_016_029.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_016_030.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_016_031.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_016_032.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_016_033.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_016_034.tiff,5
datasets\frames_1\1\neg\BEDLUS_047_016_035.tiff,5
datasets\frames_1\1\neg\BEDLUS_047_016_036.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_016_037.tiff,6
datasets\frames_1\1\neg\BEDLUS_047_016_038.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_016_039.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_016_040.tiff,7
datasets\frames_1\1\neg\BEDLUS_047_016_041.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_016_042.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_016_043.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_016_044.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_016_045.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_016_046.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_016_048.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_016_049.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_016_051.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_016_052.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_016_053.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_016_054.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_016_055.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_016_056.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_016_057.tiff,5
datasets\frames_1\1\neg\BEDLUS_047_016_058.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_016_059.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_016_060.tiff,3
datasets\frames_1\1\neg\BEDLUS_047_016_061.tiff,1
datasets\frames_1\1\neg\BEDLUS_047_016_062.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_016_063.tiff,4
datasets\frames_1\1\neg\BEDLUS_047_016_065.tiff,6
datasets\frames_1\1\neg\BEDLUS_047_016_066.tiff,2
datasets\frames_1\1\neg\BEDLUS_047_016_067.tiff,1
