image,count
datasets\frames_1\3\neg\BEDLUS_045_034_010.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_011.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_034_012.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_013.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_016.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_017.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_034_018.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_034_020.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_034_021.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_022.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_034_023.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_034_024.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_034_026.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_028.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_030.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_031.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_034_032.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_034_033.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_034_034.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_035.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_037.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_038.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_041.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_034_042.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_043.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_045.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_034_046.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_034_047.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_048.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_049.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_050.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_034_051.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_034_052.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_034_053.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_054.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_034_055.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_057.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_059.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_034_060.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_034_062.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_064.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_065.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_066.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_067.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_069.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_070.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_034_071.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_072.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_073.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_034_074.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_075.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_076.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_079.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_034_080.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_081.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_082.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_085.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_034_086.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_087.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_088.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_089.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_034_090.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_093.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_094.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_034_095.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_034_096.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_034_097.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_034_100.tiff,6
datasets\frames_1\3\neg\BEDLUS_045_034_101.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_034_102.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_103.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_104.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_106.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_034_108.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_109.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_034_110.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_111.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_034_112.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_113.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_034_114.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_034_115.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_116.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_034_117.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_034_118.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_119.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_120.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_034_121.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_122.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_034_123.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_034_124.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_034_125.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_126.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_127.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_128.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_129.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_034_130.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_034_132.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_034_133.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_034_134.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_137.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_140.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_141.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_034_143.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_145.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_034_146.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_148.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_149.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_034_150.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_035_000.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_035_001.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_035_003.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_035_004.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_035_007.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_035_008.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_035_010.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_035_011.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_035_012.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_035_013.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_035_015.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_035_016.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_035_018.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_035_019.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_035_020.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_035_021.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_035_022.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_035_024.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_035_025.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_035_027.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_035_029.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_035_030.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_035_031.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_035_032.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_035_033.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_035_035.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_035_036.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_035_037.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_035_038.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_035_039.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_035_040.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_035_041.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_035_044.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_035_046.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_035_047.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_035_048.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_035_049.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_035_050.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_035_051.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_035_052.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_035_053.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_035_054.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_035_055.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_035_056.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_035_057.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_035_058.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_035_062.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_035_063.tiff,5
datasets\frames_1\3\neg\BEDLUS_045_035_064.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_035_066.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_035_067.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_035_069.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_035_070.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_035_071.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_035_073.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_035_074.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_035_075.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_035_079.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_035_080.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_035_081.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_035_083.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_035_084.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_035_085.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_035_086.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_035_087.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_035_088.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_035_090.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_035_091.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_035_092.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_035_093.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_035_094.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_035_097.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_035_098.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_035_101.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_035_104.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_035_106.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_035_107.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_035_108.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_035_109.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_035_110.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_035_113.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_035_116.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_035_117.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_035_118.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_035_119.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_035_120.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_035_121.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_035_123.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_035_124.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_035_125.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_035_126.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_035_127.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_035_128.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_035_129.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_035_130.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_035_133.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_035_135.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_035_136.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_035_138.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_035_139.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_035_141.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_035_142.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_035_143.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_035_145.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_035_146.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_035_147.tiff,5
datasets\frames_1\3\neg\BEDLUS_045_035_148.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_035_149.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_035_150.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_036_001.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_002.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_036_003.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_004.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_036_005.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_006.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_007.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_036_008.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_009.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_036_010.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_036_012.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_013.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_036_014.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_015.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_016.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_017.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_018.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_036_020.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_036_022.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_023.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_024.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_025.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_026.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_036_027.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_036_029.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_036_030.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_036_031.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_036_032.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_036_036.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_036_037.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_036_038.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_039.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_036_040.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_041.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_036_042.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_036_045.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_036_046.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_047.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_036_048.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_036_050.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_051.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_052.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_036_053.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_054.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_056.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_057.tiff,5
datasets\frames_1\3\neg\BEDLUS_045_036_058.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_036_060.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_036_061.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_062.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_036_064.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_065.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_066.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_067.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_036_069.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_070.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_071.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_036_072.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_073.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_074.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_075.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_076.tiff,6
datasets\frames_1\3\neg\BEDLUS_045_036_077.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_036_078.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_036_082.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_036_083.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_036_084.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_036_085.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_036_086.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_036_088.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_089.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_036_091.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_036_093.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_094.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_095.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_096.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_036_097.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_098.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_099.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_100.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_101.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_036_102.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_036_103.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_036_104.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_036_105.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_106.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_107.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_108.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_036_111.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_112.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_036_114.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_117.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_118.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_036_120.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_121.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_036_122.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_124.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_125.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_036_126.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_127.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_036_128.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_036_129.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_036_130.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_131.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_036_132.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_036_133.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_135.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_036_136.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_036_137.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_036_138.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_036_139.tiff,2
datasets\frames_1\3\neg\BEDLUS_045_036_140.tiff,4
datasets\frames_1\3\neg\BEDLUS_045_036_141.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_143.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_144.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_145.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_146.tiff,3
datasets\frames_1\3\neg\BEDLUS_045_036_147.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_148.tiff,1
datasets\frames_1\3\neg\BEDLUS_045_036_150.tiff,2
datasets\frames_1\3\neg\BEDLUS_058_016_000.tiff,1
datasets\frames_1\3\neg\BEDLUS_058_016_001.tiff,3
datasets\frames_1\3\neg\BEDLUS_058_016_002.tiff,1
datasets\frames_1\3\neg\BEDLUS_058_016_004.tiff,2
datasets\frames_1\3\neg\BEDLUS_058_016_005.tiff,2
datasets\frames_1\3\neg\BEDLUS_058_016_006.tiff,2
datasets\frames_1\3\neg\BEDLUS_058_016_007.tiff,1
datasets\frames_1\3\neg\BEDLUS_058_016_008.tiff,1
datasets\frames_1\3\neg\BEDLUS_058_016_010.tiff,1
datasets\frames_1\3\neg\BEDLUS_058_016_011.tiff,2
datasets\frames_1\3\neg\BEDLUS_058_016_012.tiff,1
datasets\frames_1\3\neg\BEDLUS_058_016_013.tiff,1
datasets\frames_1\3\neg\BEDLUS_058_016_015.tiff,1
datasets\frames_1\3\neg\BEDLUS_058_016_016.tiff,2
datasets\frames_1\3\neg\BEDLUS_058_016_017.tiff,2
datasets\frames_1\3\neg\BEDLUS_058_016_018.tiff,3
datasets\frames_1\3\neg\BEDLUS_058_016_019.tiff,1
datasets\frames_1\3\neg\BEDLUS_058_016_020.tiff,2
datasets\frames_1\3\neg\BEDLUS_058_016_021.tiff,2
datasets\frames_1\3\neg\BEDLUS_058_016_022.tiff,1
datasets\frames_1\3\neg\BEDLUS_058_016_023.tiff,3
datasets\frames_1\3\neg\BEDLUS_058_016_024.tiff,1
datasets\frames_1\3\neg\BEDLUS_058_016_025.tiff,2
datasets\frames_1\3\neg\BEDLUS_058_016_026.tiff,2
datasets\frames_1\3\neg\BEDLUS_058_016_030.tiff,1
datasets\frames_1\3\neg\BEDLUS_058_016_031.tiff,2
datasets\frames_1\3\neg\BEDLUS_058_016_032.tiff,2
datasets\frames_1\3\neg\BEDLUS_058_016_033.tiff,2
datasets\frames_1\3\neg\BEDLUS_058_016_036.tiff,1
datasets\frames_1\3\neg\BEDLUS_058_016_037.tiff,1
datasets\frames_1\3\neg\BEDLUS_058_016_040.tiff,1
datasets\frames_1\3\neg\BEDLUS_058_016_041.tiff,3
datasets\frames_1\3\neg\BEDLUS_058_016_043.tiff,2
datasets\frames_1\3\neg\BEDLUS_058_016_045.tiff,1
datasets\frames_1\3\neg\BEDLUS_058_016_046.tiff,1
datasets\frames_1\3\neg\BEDLUS_058_016_047.tiff,1
datasets\frames_1\3\neg\BEDLUS_058_016_048.tiff,1
datasets\frames_1\3\neg\BEDLUS_058_016_049.tiff,1
datasets\frames_1\3\neg\BEDLUS_058_016_050.tiff,1
datasets\frames_1\3\neg\BEDLUS_058_016_052.tiff,1
datasets\frames_1\3\neg\BEDLUS_058_016_053.tiff,1
datasets\frames_1\3\neg\BEDLUS_058_016_054.tiff,1
datasets\frames_1\3\neg\BEDLUS_058_016_055.tiff,1
datasets\frames_1\3\neg\BEDLUS_058_016_058.tiff,1
datasets\frames_1\3\neg\BEDLUS_058_016_059.tiff,2
datasets\frames_1\3\neg\BEDLUS_058_016_060.tiff,1
datasets\frames_1\3\neg\BEDLUS_058_016_062.tiff,2
datasets\frames_1\3\neg\BEDLUS_058_016_063.tiff,1
datasets\frames_1\3\neg\BEDLUS_058_016_066.tiff,1
datasets\frames_1\3\neg\BEDLUS_058_016_068.tiff,1
datasets\frames_1\3\neg\BEDLUS_058_016_069.tiff,2
datasets\frames_1\3\neg\BEDLUS_058_016_070.tiff,1
datasets\frames_1\3\neg\BEDLUS_058_016_071.tiff,2
datasets\frames_1\3\neg\BEDLUS_058_016_072.tiff,1
datasets\frames_1\3\neg\BEDLUS_058_016_073.tiff,3
datasets\frames_1\3\neg\BEDLUS_058_016_074.tiff,3
datasets\frames_1\3\neg\BEDLUS_058_016_075.tiff,1
datasets\frames_1\3\neg\BEDLUS_058_016_077.tiff,2
datasets\frames_1\3\neg\BEDLUS_058_016_078.tiff,3
datasets\frames_1\3\neg\BEDLUS_058_016_079.tiff,2
datasets\frames_1\3\neg\BEDLUS_058_016_080.tiff,1
datasets\frames_1\3\neg\BEDLUS_058_016_082.tiff,1
datasets\frames_1\3\neg\BEDLUS_058_016_083.tiff,1
datasets\frames_1\3\neg\BEDLUS_058_016_084.tiff,2
datasets\frames_1\3\neg\BEDLUS_058_016_085.tiff,1
datasets\frames_1\3\neg\BEDLUS_058_016_086.tiff,1
datasets\frames_1\3\neg\BEDLUS_058_016_087.tiff,2
datasets\frames_1\3\neg\BEDLUS_058_016_088.tiff,3
datasets\frames_1\3\neg\BEDLUS_058_016_090.tiff,2
datasets\frames_1\3\neg\BEDLUS_058_016_091.tiff,1
datasets\frames_1\3\neg\BEDLUS_058_016_093.tiff,2
datasets\frames_1\3\neg\BEDLUS_058_016_095.tiff,3
datasets\frames_1\3\neg\BEDLUS_058_016_096.tiff,1
datasets\frames_1\3\neg\BEDLUS_058_016_097.tiff,2
datasets\frames_1\3\neg\BEDLUS_058_016_098.tiff,1
datasets\frames_1\3\neg\BEDLUS_058_016_099.tiff,1
datasets\frames_1\3\neg\BEDLUS_058_016_101.tiff,4
datasets\frames_1\3\neg\BEDLUS_058_018_000.tiff,2
datasets\frames_1\3\neg\BEDLUS_058_018_001.tiff,1
datasets\frames_1\3\neg\BEDLUS_058_018_002.tiff,1
datasets\frames_1\3\neg\BEDLUS_058_018_003.tiff,3
datasets\frames_1\3\neg\BEDLUS_058_018_004.tiff,1
datasets\frames_1\3\neg\BEDLUS_058_018_005.tiff,2
datasets\frames_1\3\neg\BEDLUS_058_018_007.tiff,3
datasets\frames_1\3\neg\BEDLUS_058_018_008.tiff,2
datasets\frames_1\3\neg\BEDLUS_058_018_009.tiff,1
datasets\frames_1\3\neg\BEDLUS_058_018_010.tiff,2
